"gene.id","protein.id","symbol","chr","start","end","r.raw","r.sex_adj","r.age_adj"
"ENSMUSG00000020952","ENSMUSP00000021335","Scfd1",12,51377580,51450096,0.141314476272172,0.148908714372389,0.144429822800048
"ENSMUSG00000003161","ENSMUSP00000086165","Sri",5,8046078,8069379,0.690426594918975,0.727474265052028,0.73181664451294
"ENSMUSG00000025366","ENSMUSP00000026427","Esyt1",10,128510248,128525859,0.37724633316692,0.369733793640924,0.383832881342455
"ENSMUSG00000053565","ENSMUSP00000066038","Eif3k",7,28971373,28981814,0.0252257255387251,-0.0861249790332537,0.0224654565040725
"ENSMUSG00000068566","ENSMUSP00000131318","Myadm",7,3289038,3299345,0.0369134323490081,0.100149182589643,0.264432740656176
"ENSMUSG00000021371","ENSMUSP00000021800","Mcur1",13,43538412,43560191,0.176921408808838,0.1416062234651,0.127536758781741
"ENSMUSG00000030613","ENSMUSP00000032842","Ccdc90b",7,92561149,92582294,0.295668453360656,0.24115103602688,0.312754477269508
"ENSMUSG00000046949","ENSMUSP00000021843","Nqo2",13,33964659,33988465,0.35808326292285,0.348763126434207,0.324526473414442
"ENSMUSG00000097239","ENSMUSP00000102878","Gm27029",11,101406692,101424796,-0.103057361159153,-0.141940713743361,-0.175483413931425
"ENSMUSG00000024231","ENSMUSP00000125403","Cul2",18,3382988,3436377,0.117184336358361,0.148782052917478,0.14806894832769
"ENSMUSG00000026245","ENSMUSP00000129828","Farsb",1,78417958,78488859,0.188379956416416,0.211888336370042,0.23309753954197
"ENSMUSG00000037563","ENSMUSP00000103940","Rps16",7,28350652,28352696,-0.13323222676063,-0.128560163710038,-0.061955264741048
"ENSMUSG00000040296","ENSMUSP00000042433","Ddx58",4,40203773,40239828,0.621270965463147,0.681474589220717,0.69753267671101
"ENSMUSG00000026887","ENSMUSP00000028250","Mrrf",2,36136389,36190647,0.45278544534913,0.457916593739772,0.442358117294157
"ENSMUSG00000001285","ENSMUSP00000109312","Myg1",15,102331709,102338139,0.188677005446692,0.124289318617052,0.174760709209088
"ENSMUSG00000029208","ENSMUSP00000084480","Guf1",5,69556924,69575972,0.569986497309884,0.596418898851415,0.612419922394437
"ENSMUSG00000079197","ENSMUSP00000123798","Psme2",14,55587441,55591113,0.470169281997441,0.528455565680908,0.548401536383258
"ENSMUSG00000028964","ENSMUSP00000030805","Park7",4,150897133,150914437,0.313457750128552,0.335552520210575,0.368926256312495
"ENSMUSG00000024525","ENSMUSP00000025403","Impa2",18,67289253,67319146,0.552193475306641,0.573016593207475,0.52515477778262
"ENSMUSG00000005514","ENSMUSP00000005651","Por",5,135670033,135735326,0.73117933256315,0.789799839455363,0.789675752540987
"ENSMUSG00000034449","ENSMUSP00000043467","Dhrs11",11,84820856,84828994,0.448570202842294,0.484386087416816,0.463104255849231
"ENSMUSG00000042558","ENSMUSP00000099677","Adprhl2",4,126316047,126321703,0.0720908065909733,0.0732256342807041,0.075706405494967
"ENSMUSG00000071711","ENSMUSP00000130493","Mpst",15,78406712,78414002,0.175053666306196,0.138225284818259,0.146603227468113
"ENSMUSG00000024740","ENSMUSP00000025649","Ddb1",19,10605625,10629813,-0.00205488193287514,0.060019364449692,0.0386331142711182
"ENSMUSG00000029169","ENSMUSP00000031061","Dhx15",5,52150209,52190519,0.123213837213544,0.0922392843866502,0.17349294005822
"ENSMUSG00000028910","ENSMUSP00000030742","Mecr",4,131843470,131867786,0.573526612041016,0.604557478609844,0.646576248451295
"ENSMUSG00000037236","ENSMUSP00000125761","Matr3",18,35562158,35592045,0.313240996193619,0.22941291538346,0.341013078026114
"ENSMUSG00000022781","ENSMUSP00000023467","Pak2",16,32016290,32079342,0.186405116335107,0.189860319117361,0.17565225769005
"ENSMUSG00000026727","ENSMUSP00000028059","Rsu1",2,13076967,13271431,0.22663248999354,0.216301655836144,0.207078881712598
"ENSMUSG00000022957","ENSMUSP00000109634","Itsn1",16,91729281,91920597,0.199770742676901,0.201894229705135,0.212855481158777
"ENSMUSG00000021091","ENSMUSP00000021506","Serpina3n",12,104406729,104414329,0.349367496225715,0.188567330483991,0.419918601760629
"ENSMUSG00000058207","ENSMUSP00000042095","Serpina3k",12,104338486,104345741,0.106306575607466,0.0521688144164229,0.148753809998095
"ENSMUSG00000079012","ENSMUSP00000130979","Serpina3m",12,104338486,104394257,0.338508418706333,-0.0126807367123385,0.355942436484626
"ENSMUSG00000066361","ENSMUSP00000082125","Serpina3c",12,104146382,104153870,0.394424672308593,0.261442810146791,0.438474925031156
"ENSMUSG00000061904","ENSMUSP00000075987","Slc25a3",10,91116574,91124059,0.21703967444619,0.289632679543023,0.276626870473899
"ENSMUSG00000024725","ENSMUSP00000025631","Ostf1",19,18579328,18631789,0.0176039669334641,-0.00170679776192285,0.0545520283916566
"ENSMUSG00000026880","ENSMUSP00000028241","Stom",2,35313986,35336976,0.566669018786507,0.604414066051089,0.607238615259761
"ENSMUSG00000020238","ENSMUSP00000020463","Ncln",10,81486249,81496392,-0.0553308064876248,-0.00737289949315023,0.0210600236840002
"ENSMUSG00000007655","ENSMUSP00000111116","Cav1",6,17306335,17341452,0.184098457523969,0.211627335981002,0.220332492681795
"ENSMUSG00000062694","ENSMUSP00000074922","Cav3",6,112459501,112472871,0.0185563099811007,0.0944382383459041,0.12858965212055
"ENSMUSG00000039943","ENSMUSP00000105736","Plcb4",2,135659011,136014593,0.376134035925685,0.349900695204336,0.330275375216681
"ENSMUSG00000002365","ENSMUSP00000002436","Snx9",17,5841328,5931033,0.0916231922200449,0.0353229787981325,0.0366176083128543
"ENSMUSG00000032051","ENSMUSP00000034552","Fdx1",9,51943307,51963533,0.122797762709118,0.0830846665908066,0.0947777474676264
"ENSMUSG00000049858","ENSMUSP00000056195","Suox",10,128669887,128673918,0.564631576651322,0.554614361809174,0.551136513177194
"ENSMUSG00000019373","ENSMUSP00000019517","Cops3",11,59817795,59839838,-0.0584045465414316,-0.00234095295059108,-0.0741380370732396
"ENSMUSG00000031748","ENSMUSP00000119220","Gnao1",8,93809966,93969388,0.304345218878468,0.354452724967006,0.348992286051164
"ENSMUSG00000027523","ENSMUSP00000079341","Gnas",2,174284320,174346744,0.183020840272942,0.215066829301522,0.198271763536735
"ENSMUSG00000020611","ENSMUSP00000020930","Gna13",11,109362831,109401369,0.16297575394019,0.14390776660817,0.148385125906009
"ENSMUSG00000032562","ENSMUSP00000057543","Gnai2",9,107614138,107635342,0.149501361620816,0.126797709301646,0.117827851485289
"ENSMUSG00000034781","ENSMUSP00000043190","Gna11",10,81528724,81545190,-0.0217011054913408,0.00660503781874226,-0.00640285636931936
"ENSMUSG00000057614","ENSMUSP00000074259","Gnai1",5,18265135,18360413,0.27388994608043,0.278881977096522,0.287131108215148
"ENSMUSG00000024639","ENSMUSP00000025541","Gnaq",19,16132831,16387463,0.140028162030959,0.130064829334525,0.154056715730119
"ENSMUSG00000028777","ENSMUSP00000030561","Gnat3",5,17962621,18019834,0.022246266196799,-0.00831849499101622,-0.0447487473378716
"ENSMUSG00000057604","ENSMUSP00000032376","Lmcd1",6,112273758,112330425,0.46715751755309,0.345927724233743,0.499997704143392
"ENSMUSG00000021500","ENSMUSP00000133245","Ddx46",13,55635027,55681256,0.352353144041466,0.432496423543338,0.381717657306335
"ENSMUSG00000002102","ENSMUSP00000071054","Psmc3",2,91054009,91066369,0.0226825701266053,0.015279409973129,0.0143248563471239
"ENSMUSG00000020605","ENSMUSP00000020927","Hs1bp3",12,8313433,8343824,0.255829290653581,0.274896973764215,0.281079169179753
"ENSMUSG00000027227","ENSMUSP00000106180","Sord",2,122234749,122265340,0.46280235063665,0.51060718029346,0.543318526159505
"ENSMUSG00000025137","ENSMUSP00000101794","Pcyt2",11,120610087,120617936,0.414414403188256,0.415794828031576,0.45987423805032
"ENSMUSG00000026102","ENSMUSP00000027271","Inpp1",1,52789413,52817688,0.359612502394111,0.32890427730666,0.363774622563089
"ENSMUSG00000056895","ENSMUSP00000076397","Hist3h2ba",11,58948911,58949532,-0.0655833425531872,-0.0735270925626796,-0.0469916315051816
"ENSMUSG00000094338","ENSMUSP00000089350","Hist1h2bl",13,21715763,21716143,0.104893867073358,0.132537425282218,0.128396170865955
"ENSMUSG00000038880","ENSMUSP00000045111","Mrps34",17,24895116,24897502,-0.0291609868869363,-0.0783416915784004,-0.0403365231866901
"ENSMUSG00000079658","ENSMUSP00000111009","Tceb1",1,16642766,16656865,0.0231814489959568,0.0339050194992122,-0.0038586914685815
"ENSMUSG00000062867","ENSMUSP00000079888","Impdh2",9,108560534,108565519,0.247673713816448,0.204475462859148,0.32360405123946
"ENSMUSG00000019920","ENSMUSP00000101108","Lims1",10,58323466,58424691,0.169679286142479,0.192006785793618,0.0442389385253625
"ENSMUSG00000023262","ENSMUSP00000024031","Acy1",9,106432996,106438236,0.581633284721736,0.578076935917345,0.632385290774639
"ENSMUSG00000039318","ENSMUSP00000066325","Rab3gap2",1,185204168,185286743,0.113568193552326,0.0964357729722211,0.12431464739819
"ENSMUSG00000022871","ENSMUSP00000128989","Fetub",16,22918382,22939766,-0.0558478858104275,-0.0828237770275201,-0.0494906251591712
"ENSMUSG00000054455","ENSMUSP00000064699","Vapb",2,173737511,173784336,0.358474058806803,0.34819938437282,0.355602333509496
"ENSMUSG00000024091","ENSMUSP00000024897","Vapa",17,65580056,65613555,0.299075232771069,0.342705251967243,0.358479701761434
"ENSMUSG00000035202","ENSMUSP00000036710","Lars2",9,123366940,123462664,0.455103393834261,0.449904746696089,0.43046124392139
"ENSMUSG00000021814","ENSMUSP00000066035","Anxa7",14,20455261,20480133,0.643439141244701,0.690154202980658,0.751233273232188
"ENSMUSG00000030435","ENSMUSP00000005041","U2af2",7,5062143,5079945,0.171281164170257,0.0407990416795562,0.205417181172664
"ENSMUSG00000039041","ENSMUSP00000050076","Adrm1",2,180171485,180176286,-0.00836649384879876,0.0429794775219217,0.0457508972149677
"ENSMUSG00000028223","ENSMUSP00000029877","Decr1",4,15917240,15945507,0.388057662358768,0.396896097953422,0.405346416060298
"ENSMUSG00000028792","ENSMUSP00000030583","Ak2",4,128991958,129011529,0.254216536673482,0.315427223030307,0.257196510891473
"ENSMUSG00000018574","ENSMUSP00000099634","Acadvl",11,70010183,70015411,0.450479739634777,0.45697430298667,0.47197820550384
"ENSMUSG00000037710","ENSMUSP00000043559","Cisd1",10,71330480,71344954,0.237135671243868,0.263252296923117,0.255685891701442
"ENSMUSG00000001707","ENSMUSP00000001757","Eef1e1",13,38645698,38659028,0.134828799318427,0.126279187095919,0.144277309613004
"ENSMUSG00000031871","ENSMUSP00000034339","Cdh5",8,104101625,104144502,0.134468116698416,0.209784251181144,0.186460519858521
"ENSMUSG00000022354","ENSMUSP00000022980","Ndufb9",15,58933810,58939489,0.0699550614886502,0.046769591788417,0.0210171096171084
"ENSMUSG00000022091","ENSMUSP00000022682","Sorbs3",14,70180468,70207637,0.0351393977900036,0.05658461328778,0.131352257869331
"ENSMUSG00000036352","ENSMUSP00000040220","Ubac1",2,25998543,26021747,0.0805771483553388,0.0893813019118142,0.103707446487095
"ENSMUSG00000026775","ENSMUSP00000028117","Yme1l1",2,23156369,23199260,-0.0101877310163142,-0.0346235814363709,-0.020546048193432
"ENSMUSG00000046865","ENSMUSP00000037613","Fbl",7,28169748,28179269,-0.00229175038611593,0.0019130834751337,0.00494342631320075
"ENSMUSG00000019997","ENSMUSP00000020171","Ctgf",10,24595442,24598683,0.438507382766501,0.465387109267162,0.403684544271062
"ENSMUSG00000027428","ENSMUSP00000028915","Rbbp9",2,144542265,144550869,-0.00913732517800865,0.0514173481505874,0.111213650044381
"ENSMUSG00000003518","ENSMUSP00000003612","Dusp3",11,101971143,101987013,0.504121866287348,0.431269993752309,0.524582752295811
"ENSMUSG00000029623","ENSMUSP00000031627","Pdap1",5,145128769,145140238,0.0555858313004413,0.0556601637473845,0.0568852277793135
"ENSMUSG00000031078","ENSMUSP00000099368","Cttn",7,144435733,144471009,0.257806939738851,0.264340032421228,0.259730094342234
"ENSMUSG00000008822","ENSMUSP00000008966","Acyp1",12,85272398,85288438,0.417222086212138,0.395033234452107,0.431275852651051
"ENSMUSG00000061479","ENSMUSP00000113678","Snrpa",7,27187005,27196271,-0.12521314205402,-0.145152632560399,-0.147650235115703
"ENSMUSG00000025937","ENSMUSP00000027071","Lactb2",1,13624845,13660546,0.54872937542442,0.573231230982459,0.571734329156663
"ENSMUSG00000032216","ENSMUSP00000034740","Nedd4",9,72662346,72749852,0.162454056780989,0.189736115536419,0.209086591170091
"ENSMUSG00000019763","ENSMUSP00000043355","Rmnd1",10,4401915,4432388,0.227293917105053,0.257251756356468,0.267765712189933
"ENSMUSG00000022868","ENSMUSP00000023583","Ahsg",16,22892042,22899438,0.202443775338516,0.189410571669965,0.301889155988263
"ENSMUSG00000009549","ENSMUSP00000009693","Srp14",2,118475850,118479711,-0.0244004195278713,0.0187944418783073,0.0363819472661545
"ENSMUSG00000044033","ENSMUSP00000052945","Ccdc141",2,77009902,77170636,0.0578647187321098,0.0816101984923926,0.0731515425872548
"ENSMUSG00000027879","ENSMUSP00000029476","Sec22b",3,97901190,97923276,0.496685721618538,0.547148572815352,0.627480511474912
"ENSMUSG00000042717","ENSMUSP00000049054","Ppp1r3a",6,14713822,14755274,0.392648190064102,0.429405924813946,0.424148441444472
"ENSMUSG00000001829","ENSMUSP00000001884","Clpb",7,101663633,101790168,0.276576003530894,0.240879136229486,0.207968208517615
"ENSMUSG00000064360","ENSMUSP00000080998","mt-Nd3",NA,9459,9806,0.0871954935621845,0.0664115673067384,0.114433900508007
"ENSMUSG00000036427","ENSMUSP00000049355","Gpi1",7,34202122,34230289,0.385639328227045,0.422405600076972,0.451668557022592
"ENSMUSG00000025220","ENSMUSP00000026243","Mgea5",19,45750261,45783520,0.189987205888614,0.229014134479812,0.182616325369554
"ENSMUSG00000025290","ENSMUSP00000125977","Rps24",14,24490681,24496146,0.0590374935588115,0.00749267438513075,0.078741137157882
"ENSMUSG00000038205","ENSMUSP00000115749","Prkab2",3,97658193,97673812,0.577294115877297,0.549121626836365,0.598970912529936
"ENSMUSG00000018042","ENSMUSP00000018186","Cyb5r3",15,83153494,83172592,0.476657695792605,0.50871525624884,0.676902818669147
"ENSMUSG00000001666","ENSMUSP00000001716","Ddt",10,75771230,75773414,0.34773360698055,0.338790352286631,0.326569238007272
"ENSMUSG00000026036","ENSMUSP00000084799","Nif3l1",1,58445151,58481816,0.136389759162285,0.145073818600073,0.123823676139648
"ENSMUSG00000032135","ENSMUSP00000034650","Mcam",9,44134469,44142727,0.178850494875319,0.206228967876016,0.268100335420232
"ENSMUSG00000053898","ENSMUSP00000066092","Ech1",7,28825217,28832247,0.598450378370378,0.635330162016805,0.62499505656597
"ENSMUSG00000022889","ENSMUSP00000112283","Mrpl39",16,84717576,84735742,0.266082597294618,0.278854687864598,0.253361763298766
"ENSMUSG00000020775","ENSMUSP00000102047","Mrpl38",11,116131817,116138868,-0.0835337921944145,-0.0756189717605461,-0.100910999086672
"ENSMUSG00000028837","ENSMUSP00000030642","Psmb2",4,126677630,126709714,0.0968906292884423,0.0886720828031352,-0.0293805198094381
"ENSMUSG00000013593","ENSMUSP00000013737","Ndufs2",1,171234853,171247122,0.270910016831707,0.277471076141283,0.21830356516651
"ENSMUSG00000025428","ENSMUSP00000026495","Atp5a1",18,77773729,77782869,0.162740528370053,0.194534069972025,0.215099243747619
"ENSMUSG00000029028","ENSMUSP00000133124","Lrrc47",4,154011731,154021513,0.159206066266912,0.122549173623178,0.126096415772823
"ENSMUSG00000025196","ENSMUSP00000026210","Cpn1",19,43956307,43986556,0.0118833624324764,0.0345116092498447,0.0201660469628621
"ENSMUSG00000032475","ENSMUSP00000112221","Nck1",9,100492293,100546053,0.0235473545111073,0.0298464757193689,0.045768233040902
"ENSMUSG00000055065","ENSMUSP00000055535","Ddx17",15,79527707,79546741,0.235925945560524,0.210250543284182,0.17962990940274
"ENSMUSG00000020719","ENSMUSP00000021062","Ddx5",11,106780355,106789185,0.146533738794926,0.123964206505129,0.133771211565576
"ENSMUSG00000069045","ENSMUSP00000088729","Ddx3y",21,1260715,1286613,0.205764409533997,0.0477538887896592,0.278912814071376
"ENSMUSG00000000787","ENSMUSP00000000804","Ddx3x",20,13280970,13294052,0.590422893143422,0.00404671251463626,0.655258332619706
"ENSMUSG00000032279","ENSMUSP00000127526","Idh3a",9,54586511,54604661,0.403260138499121,0.411573940895219,0.385082586832065
"ENSMUSG00000032399","ENSMUSP00000034966","Rpl4",9,64173387,64178562,-0.0782192356656481,-0.0393721028225512,-0.00823222684076724
"ENSMUSG00000026193","ENSMUSP00000054499","Fn1",1,71585523,71653171,0.100767978696588,0.0803245828062332,0.0622769738737059
"ENSMUSG00000028568","ENSMUSP00000099803","Btf3l4",4,108814295,108833614,0.105301982295248,0.109986271293184,0.168378958547921
"ENSMUSG00000021660","ENSMUSP00000022163","Btf3",13,98309896,98317006,0.0620356164433835,0.0366032014311457,0.0437442783284936
"ENSMUSG00000040147","ENSMUSP00000040550","Maob",20,16709282,16817366,0.658358831992988,0.712553258496721,0.704925141949683
"ENSMUSG00000025037","ENSMUSP00000026013","Maoa",20,16619698,16687818,0.193914667002787,0.332219719664367,0.288156326701003
"ENSMUSG00000022216","ENSMUSP00000133883","Psme1",14,55578123,55581529,0.529601831249174,0.539161377312366,0.587708456903249
"ENSMUSG00000000959","ENSMUSP00000000985","Oxa1l",14,54360841,54369669,0.206760335283216,0.202858470561595,0.252381630872551
"ENSMUSG00000076441","ENSMUSP00000099904","Ass1",2,31470207,31520672,0.538525626122518,0.534005649413098,0.522040462403431
"ENSMUSG00000032536","ENSMUSP00000044482","Trak1",9,121366958,121474916,0.099598267065981,0.0887928409876238,0.128637524370554
"ENSMUSG00000074643","ENSMUSP00000105236","Cpne1",2,156071842,156111965,0.0609802753891613,0.0584306337517487,0.0147442104918029
"ENSMUSG00000028228","ENSMUSP00000029885","Cpne3",4,19519254,19570108,0.210478094230589,0.22230742344545,0.226306123283072
"ENSMUSG00000039630","ENSMUSP00000124147","Hnrnpu",1,178323074,178337797,0.201400042051789,0.189596028112445,0.23334519971134
"ENSMUSG00000002504","ENSMUSP00000002572","Slc9a3r2",17,24639282,24650305,0.193247375368612,0.258621228160971,0.267142485435105
"ENSMUSG00000022370","ENSMUSP00000130722","Mrpl13",15,55534094,55557748,-0.0583229718355487,-0.0629447766971181,-0.0705413498303815
"ENSMUSG00000042116","ENSMUSP00000040405","Vwa1",4,155768149,155774698,0.347468821853646,0.376245113175808,0.385094494820417
"ENSMUSG00000076614","ENSMUSP00000100216","Ighg1",12,113328976,113330523,0.377926136344966,0.37516433308199,0.383091238489974
"ENSMUSG00000031781","ENSMUSP00000125451","Ciapin1",8,94819818,94838358,0.227919524442672,0.222502971609853,0.257041077898297
"ENSMUSG00000038717","ENSMUSP00000047960","Atp5l",9,44913250,44920742,0.0261123623869794,0.0267581133113952,0.0315299300964801
"ENSMUSG00000021200","ENSMUSP00000021617","Asb2",12,103321142,103356001,0.0998334110878063,0.12543615891765,0.146718261104603
"ENSMUSG00000032060","ENSMUSP00000034562","Cryab",9,50752758,50756633,0.5455326784871,0.595143307896542,0.583973972753872
