"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSP00000104272","ENSMUSG00000019461","Plscr3","11",69.846376,69.849217,69.852058,"1",188.267308,"UNC2397343",6.44921213141092,FALSE
"ENSMUSP00000004508","ENSMUSG00000004394","Tmed4","11",6.270369,6.27262,6.27487,"10",130.547848,"UNC18987383",6.44873882722816,FALSE
"ENSMUSP00000056219","ENSMUSG00000050174","Nudt6","3",37.40491,37.41256,37.420211,"5",148.798447,"UNC10421972",6.4486673070534,FALSE
"ENSMUSP00000065770","ENSMUSG00000032178","Ilf3","9",21.368019,21.38669,21.405361,"1",174.268075,"UNC2234151",6.44848787103373,FALSE
"ENSMUSP00000129324","ENSMUSG00000024392","Bag6","17",35.135178,35.14125,35.147322,"5",122.709109,"UNC10059799",6.44714953150716,FALSE
"ENSMUSP00000033933","ENSMUSG00000031532","Tmem66","8",34.154563,34.162704,34.170845,"15",78.229191,"UNC25932238",6.4464157287978,FALSE
"ENSMUSP00000045048","ENSMUSG00000042079","Hnrnpf","6",117.900324,117.912973,117.925622,"3",146.741102,"JAX00114407",6.44635156817299,FALSE
"ENSMUSP00000099785","ENSMUSG00000010517","Faf1","4",109.676588,109.820274,109.96396,"7",128.529795,"UNC13823755",6.44626288790972,FALSE
"ENSMUSP00000006625","ENSMUSG00000006456","Rbm14","19",4.800569,4.806102,4.811634,"X",86.179205,"UNC200564474",6.44610585615944,FALSE
"ENSMUSP00000110639","ENSMUSG00000024187","Itfg3","17",26.211822,26.228022,26.244223,"2",68.980201,"UNC3269533",6.44610050544771,FALSE
"ENSMUSP00000108012","ENSMUSG00000042251","Pm20d1","1",131.797381,131.809427,131.821473,"4",152.979605,"JAX00571387",6.44601457080466,FALSE
"ENSMUSP00000111306","ENSMUSG00000031161","Hdac6","X",7.93012,7.939004,7.947889,"3",43.138245,"UNC030069075",6.44571081510712,FALSE
"ENSMUSP00000029142","ENSMUSG00000027613","Eif6","2",155.819832,155.823378,155.826925,"12",117.809411,"UNC21999027",6.44551360711993,FALSE
"ENSMUSP00000077074","ENSMUSG00000058952","Cfi","3",129.836739,129.856034,129.875328,"9",81.017126,"UNC16728445",6.44521598568967,FALSE
"ENSMUSP00000069914","ENSMUSG00000078922","Tgtp1","11",48.985327,48.98975,48.994172,"3",131.031651,"UNC6250875",6.44507684363917,FALSE
"ENSMUSP00000031167","ENSMUSG00000029250","Polr2b","5",77.310147,77.329736,77.349324,"7",95.991226,"UNC13422695",6.44506489032187,FALSE
"ENSMUSP00000027781","ENSMUSG00000026500","Cox20","1",178.31913,178.320912,178.322693,"15",98.680743,"UNC26201591",6.44480905856824,FALSE
"ENSMUSP00000049056","ENSMUSG00000034290","Nek9","12",85.299514,85.319438,85.339362,"11",8.562458,"UNC19042369",6.44425392666225,FALSE
"ENSMUSP00000057664","ENSMUSG00000047187","Rab2a","4",8.535644,8.571711,8.607778,"3",66.56376,"UNC5429978",6.44425236698775,FALSE
"ENSMUSP00000091475","ENSMUSG00000018666","Cbx1","11",96.789127,96.798884,96.80864,"2",72.587386,"UNC3318830",6.44410412928581,FALSE
"ENSMUSP00000045201","ENSMUSG00000029578","Wipi2","5",142.629542,142.650065,142.670588,"18",82.567838,"UNC29724845",6.44392032249266,FALSE
"ENSMUSP00000118048","ENSMUSG00000070972","Dnajc25","4",58.995062,59.010318,59.025573,"X",157.185046,"backupUNC200243544",6.44353774118911,FALSE
"ENSMUSP00000071040","ENSMUSG00000028161","Ppp3ca","3",136.670124,136.803926,136.937727,"16",86.178826,"UNC27309172",6.44344630869476,FALSE
"ENSMUSP00000032629","ENSMUSG00000030447","Cyfip1","7",55.841745,55.886222,55.9307,"8",79.17318,"UNC15069165",6.44327197572681,FALSE
"ENSMUSP00000043768","ENSMUSG00000037706","Cd81","7",143.052739,143.060336,143.067934,"6",144.257497,"UNC12294589",6.44313804738786,FALSE
"ENSMUSP00000023507","ENSMUSG00000022812","Gsk3b","16",38.089001,38.167542,38.246084,"7",81.022224,"UNC13224320",6.44261512649503,FALSE
"ENSMUSP00000030734","ENSMUSG00000028902","Sf3a3","4",124.714776,124.723618,124.73246,"16",44.543455,"UNC26729239",6.4422758211001,FALSE
"ENSMUSP00000047845","ENSMUSG00000042462","Dctpp1","7",127.256959,127.258834,127.260709,"3",121.202518,"UNC6096016",6.44225934964521,FALSE
"ENSMUSP00000065987","ENSMUSG00000037149","Ddx1","12",13.219308,13.23426,13.249213,"14",25.87502,"UNC23729541",6.44211776074554,FALSE
"ENSMUSP00000041250","ENSMUSG00000041481","Serpina3g","12",104.236245,104.239092,104.241939,"3",155.102916,"UNC6594014",6.44194675686427,FALSE
"ENSMUSP00000000759","ENSMUSG00000000743","Chmp1a","8",123.204264,123.208514,123.212763,"7",18.008132,"UNC070025817",6.44109565778745,FALSE
"ENSMUSP00000006217","ENSMUSG00000006058","Snf8","11",96.034885,96.041158,96.04743,"17",16.34541,"JAX00073923",6.44051856212366,FALSE
"ENSMUSP00000013970","ENSMUSG00000025417","Pip4k2c","10",127.197067,127.204344,127.211622,"10",92.689024,"UNC18444427",6.44028073033996,FALSE
"ENSMUSP00000042186","ENSMUSG00000032849","Abcc4","14",118.482692,118.594456,118.706219,"15",94.527739,"UNC26147735",6.44004006868459,FALSE
"ENSMUSP00000016571","ENSMUSG00000016427","Ndufa1","X",37.187588,37.189376,37.191163,"3",155.071213,"UNC6593676",6.43985316784936,FALSE
"ENSMUSP00000020123","ENSMUSG00000019961","Tmpo","10",91.147571,91.159576,91.171582,"1",134.879849,"JAX00267994",6.43907722347122,FALSE
"ENSMUSP00000051621","ENSMUSG00000061273","Mmgt1","X",56.585512,56.59179,56.598069,"3",120.744931,"UNC6089779",6.43876375566056,FALSE
"ENSMUSP00000066990","ENSMUSG00000054312","Mrps21","3",95.862634,95.867076,95.871519,"6",135.752028,"UNC12161243",6.4387154702343,FALSE
"ENSMUSP00000066181","ENSMUSG00000052337","Immt","6",71.831331,71.853294,71.875257,"5",130.348072,"JAX00135725",6.43848684832354,FALSE
"ENSMUSP00000123367","ENSMUSG00000038024","Dennd4c","4",86.748555,86.799579,86.850603,"4",95.030493,"JAX00558310",6.43834236761331,FALSE
"ENSMUSP00000066990","ENSMUSG00000054312","Mrps21","3",95.862634,95.867076,95.871519,"9",94.030877,"UNC16896353",6.43804083713811,FALSE
"ENSMUSP00000099842","ENSMUSG00000028530","Jak1","4",101.152367,101.208824,101.265282,"18",49.492721,"UNC29227288",6.43780946203974,FALSE
"ENSMUSP00000105120","ENSMUSG00000007617","Homer1","13",93.303757,93.353943,93.404129,"3",144.345378,"UNC6444516",6.43779117377846,FALSE
"ENSMUSP00000108075","ENSMUSG00000040990","Sh3kbp1","X",159.627272,159.80267,159.978069,"2",92.115635,"UNC3519301",6.43689966720424,FALSE
"ENSMUSP00000026828","ENSMUSG00000025732","Fam195a","17",25.863698,25.866218,25.868738,"7",17.086181,"UNC12460173",6.43681558336181,FALSE
"ENSMUSP00000033875","ENSMUSG00000031485","Prosc","8",27.042555,27.049343,27.056131,"17",86.65551,"JAX00449211",6.43645916824278,FALSE
"ENSMUSP00000011895","ENSMUSG00000011751","Sptbn4","7",27.356383,27.402034,27.447686,"2",169.059121,"JAX00511197",6.43602219205596,FALSE
"ENSMUSP00000091551","ENSMUSG00000017631","Abr","11",76.416734,76.519524,76.622314,"18",57.320564,"UNC29332466",6.43517533823016,FALSE
"ENSMUSP00000020741","ENSMUSG00000020457","Drg1","11",3.18736,3.226888,3.266415,"14",112.09574,"UNC24769904",6.43515975982102,FALSE
"ENSMUSP00000126597","ENSMUSG00000020111","Micu1","10",59.702477,59.783304,59.864132,"3",65.592606,"UNC5416122",6.43513723204114,FALSE
"ENSMUSP00000021514","ENSMUSG00000021096","Ppm1a","12",72.761211,72.778076,72.79494,"X",42.282442,"UNC30770156",6.43501532241971,FALSE
"ENSMUSP00000088263","ENSMUSG00000028093","Acp6","3",97.158777,97.167676,97.176574,"12",107.94457,"UNC21849055",6.43479401329398,FALSE
"ENSMUSP00000018506","ENSMUSG00000018362","Kpna2","11",106.988629,106.994085,106.999541,"10",67.464912,"JAX00019077",6.43430030249413,FALSE
"ENSMUSP00000036915","ENSMUSG00000034216","Vps18","2",119.28874,119.293596,119.298453,"1",144.604402,"JAX00193621",6.43418536194032,FALSE
"ENSMUSP00000035325","ENSMUSG00000027384","Ndufaf5","2",140.170649,140.187169,140.203689,"8",79.206398,"UNC15069455",6.43388307065779,FALSE
"ENSMUSP00000093382","ENSMUSG00000071317","Bves","10",45.335762,45.352735,45.369708,"2",70.998595,"JAX00492676",6.4338534838631,FALSE
"ENSMUSP00000111309","ENSMUSG00000005732","Ranbp1","16",18.239784,18.244258,18.248732,"3",147.551196,"UNC6492430",6.43376218941936,FALSE
"ENSMUSP00000029128","ENSMUSG00000027602","Map1lc3a","2",155.276297,155.277185,155.278073,"4",15.387416,"UNC6786897",6.43341014156742,FALSE
"ENSMUSP00000030742","ENSMUSG00000028910","Mecr","4",131.84347,131.855628,131.867786,"12",73.618081,"UNC21398613",6.43215856538621,FALSE
"ENSMUSP00000015100","ENSMUSG00000014956","Ppp1cb","5",32.458974,32.488204,32.517433,"7",122.254202,"UNC13755337",6.4320683155325,FALSE
"ENSMUSP00000101669","ENSMUSG00000028811","Yars","4",129.18976,129.204684,129.219607,"16",18.022642,"UNC26411933",6.43180937894963,FALSE
"ENSMUSP00000019576","ENSMUSG00000005481","Ddx39","8",83.715177,83.721034,83.726892,"17",67.632415,"UNC28232031",6.43119922332303,FALSE
"ENSMUSP00000130493","ENSMUSG00000071711","Mpst","15",78.406712,78.410357,78.414002,"19",7.659456,"JAX00469854",6.43083476721964,FALSE
"ENSMUSP00000069078","ENSMUSG00000032299","Commd4","9",57.155041,57.15667,57.158299,"6",114.008879,"UNC11891485",6.43040377261042,FALSE
"ENSMUSP00000099934","ENSMUSG00000020290","Xpo1","11",23.256041,23.277145,23.298249,"7",129.960835,"UNC13847409",6.43010956255292,FALSE
"ENSMUSP00000133026","ENSMUSG00000091537","Tma7","9",109.077988,109.080184,109.082381,"10",35.739721,"UNC17746970",6.42950031202689,FALSE
"ENSMUSP00000079379","ENSMUSG00000058355","Abce1","8",79.683442,79.697591,79.71174,"5",73.741692,"UNC9462271",6.42931399767487,FALSE
"ENSMUSP00000045201","ENSMUSG00000029578","Wipi2","5",142.629542,142.650065,142.670588,"16",85.470829,"UNC27297812",6.42903047565503,FALSE
"ENSMUSP00000065987","ENSMUSG00000037149","Ddx1","12",13.219308,13.23426,13.249213,"2",173.215124,"UNC4537931",6.42890633260867,FALSE
"ENSMUSP00000051965","ENSMUSG00000029763","Exoc4","6",33.249085,33.611532,33.973979,"12",76.505498,"UNC21431183",6.42847886247332,FALSE
"ENSMUSP00000047208","ENSMUSG00000038506","Dcun1d2","8",13.255963,13.272044,13.288126,"1",83.074336,"JAX00257428",6.42798685072211,FALSE
"ENSMUSP00000086019","ENSMUSG00000045962","Wnk1","6",119.923969,119.98132,120.038672,"X",136.738948,"UNC31359741",6.42791051196559,FALSE
"ENSMUSP00000121127","ENSMUSG00000027669","Gnb4","3",32.580332,32.598458,32.616585,"10",68.299148,"UNC18155570",6.42787088107339,FALSE
"ENSMUSP00000002808","ENSMUSG00000002731","Prkra","2",76.629898,76.638956,76.648015,"3",146.46187,"UNC6476655",6.42786888462774,FALSE
"ENSMUSP00000003659","ENSMUSG00000031849","Comp","8",70.373548,70.377806,70.382065,"8",11.20984,"UNC14158988",6.42785182114437,FALSE
"ENSMUSP00000050056","ENSMUSG00000024866","Acy3","19",3.986661,3.988334,3.990007,"6",8.104413,"UNC10526698",6.42783146841892,FALSE
"ENSMUSP00000129828","ENSMUSG00000026245","Farsb","1",78.417958,78.453408,78.488859,"5",57.614333,"JAX00130427",6.42707279034993,FALSE
"ENSMUSP00000006128","ENSMUSG00000005973","Rcn1","2",105.386291,105.392805,105.399319,"14",115.222041,"UNC24811263",6.42705562999019,FALSE
"ENSMUSP00000025851","ENSMUSG00000063904","Dpp3","19",4.907229,4.917758,4.928287,"1",161.434552,"UNC2065081",6.42671993235991,FALSE
"ENSMUSP00000058237","ENSMUSG00000044080","S100a1","3",90.511034,90.512713,90.514392,"5",118.824586,"UNC10014196",6.42655850745757,FALSE
"ENSMUSP00000021091","ENSMUSG00000020745","Pafah1b1","11",74.673949,74.69931,74.72467,"14",121.296017,"UNC24909054",6.42640337950372,FALSE
"ENSMUSP00000103536","ENSMUSG00000018428","Akap1","11",88.830792,88.847689,88.864586,"8",118.552722,"UNC15605707",6.42638824848575,FALSE
"ENSMUSP00000082017","ENSMUSG00000007411","Mark3","12",111.57451,111.615368,111.656227,"2",126.507374,"UNC3919199",6.42633914594306,FALSE
"ENSMUSP00000124258","ENSMUSG00000054509","Parp4","14",56.575619,56.617706,56.659794,"12",66.181315,"UNC21297210",6.42615308043652,FALSE
"ENSMUSP00000033123","ENSMUSG00000040136","Abcc8","7",46.104523,46.142278,46.180033,"5",126.612953,"JAX00596061",6.42598210948128,FALSE
"ENSMUSP00000091011","ENSMUSG00000020176","Grb10","11",11.930508,11.984596,12.038683,"13",92.350695,"UNC23092990",6.42571873056396,FALSE
"ENSMUSP00000051049","ENSMUSG00000049792","Bag5","12",111.709488,111.711372,111.713257,"11",68.646755,"UNC111374186",6.42566907128229,FALSE
"ENSMUSP00000023050","ENSMUSG00000022414","Tab1","15",80.133154,80.147428,80.161701,"6",35.759528,"UNC10877009",6.42527280131796,FALSE
"ENSMUSP00000115320","ENSMUSG00000057130","Txnl4a","18",80.206795,80.215164,80.223533,"9",121.633937,"UNC17282731",6.42525372991481,FALSE
"ENSMUSP00000088041","ENSMUSG00000068739","Sars","3",108.424865,108.435037,108.445209,"19",59.053911,"UNC30584932",6.42493110990312,FALSE
"ENSMUSP00000108124","ENSMUSG00000029500","Pgam5","5",110.25913,110.264522,110.269913,"18",69.872806,"UNC29530059",6.42481479014087,FALSE
"ENSMUSP00000038749","ENSMUSG00000041741","Pde3a","6",141.249269,141.37431,141.499351,"16",97.591481,"UNC27478095",6.42428539984588,FALSE
"ENSMUSP00000110268","ENSMUSG00000031337","Mtm1","X",71.210767,71.263229,71.315691,"7",126.046134,"UNC13799991",6.42414145854332,FALSE
"ENSMUSP00000031055","ENSMUSG00000029163","Emilin1","5",30.913402,30.91734,30.921278,"18",49.492721,"UNC29227288",6.4240705823151,FALSE
"ENSMUSP00000034876","ENSMUSG00000032324","Tspan3","9",56.135885,56.148478,56.16107,"8",56.7255,"backupJAX00162167",6.42396540684067,FALSE
"ENSMUSP00000109977","ENSMUSG00000029106","Add1","5",34.573664,34.602986,34.632308,"7",69.437009,"UNC13069126",6.42369611002548,FALSE
"ENSMUSP00000047880","ENSMUSG00000039233","Tbce","13",13.997949,14.018794,14.039638,"6",95.012369,"UNC11633243",6.42358718599624,FALSE
"ENSMUSP00000029804","ENSMUSG00000005813","Metap1","3",138.45896,138.474171,138.489382,"7",130.27473,"UNC13852342",6.42355169678872,FALSE
"ENSMUSP00000044769","ENSMUSG00000038160","Atg5","10",44.268358,44.316324,44.364291,"10",99.512292,"JAX00021464",6.42343659468114,FALSE
"ENSMUSP00000026899","ENSMUSG00000025792","Slc25a10","11",120.49184,120.495514,120.499187,"2",20.353972,"UNC2689711",6.423075021431,FALSE
"ENSMUSP00000033597","ENSMUSG00000031245","Hmgn5","X",109.004534,109.008969,109.013404,"13",54.462271,"UNC22633528",6.42305152846235,FALSE
"ENSMUSP00000032779","ENSMUSG00000030560","Ctsc","7",88.278085,88.294486,88.310888,"17",23.92761,"UNC27682610",6.42289921566813,FALSE
"ENSMUSP00000030560","ENSMUSG00000028776","Tinagl1","4",130.164454,130.169788,130.175122,"6",139.215738,"UNC12217222",6.42245950566469,FALSE
"ENSMUSP00000028583","ENSMUSG00000027162","Lin7c","2",109.890853,109.895928,109.901003,"4",140.050223,"JAX00125333",6.42233224941623,FALSE
"ENSMUSP00000068267","ENSMUSG00000030224","Strap","6",137.735078,137.743505,137.751932,"1",40.464184,"UNC509907",6.42202995202992,FALSE
"ENSMUSP00000135639","ENSMUSG00000024613","Tcof1","18",60.813755,60.831363,60.848971,"1",23.334283,"JAX00244336",6.42190349443533,FALSE
"ENSMUSP00000129504","ENSMUSG00000022100","Xpo7","14",70.654246,70.710437,70.766628,"11",101.500016,"UNC20255689",6.42153822792027,FALSE
"ENSMUSP00000119829","ENSMUSG00000019868","Vta1","10",14.654755,14.680158,14.70556,"12",64.668703,"JAX00200663",6.4215104481624,FALSE
"ENSMUSP00000044050","ENSMUSG00000035000","Dpp4","2",62.330073,62.371152,62.412231,"1",32.002799,"UNC384787",6.42128312171885,FALSE
"ENSMUSP00000079752","ENSMUSG00000027070","Lrp2","2",69.42434,69.505202,69.586065,"2",131.435364,"UNC3976996",6.42101986761291,FALSE
"ENSMUSP00000127808","ENSMUSG00000090639","Gm20425","9",103.190208,103.210258,103.230307,"9",90.504914,"UNC16849938",6.42093076641332,FALSE
"ENSMUSP00000090349","ENSMUSG00000037608","Bclaf1","10",20.312469,20.327485,20.342501,"14",73.564988,"UNC24241974",6.42024128114561,FALSE
"ENSMUSP00000125765","ENSMUSG00000043719","Col6a6","9",105.689417,105.758751,105.828085,"3",150.469009,"UNC6529339",6.42021242504111,FALSE
"ENSMUSP00000101813","ENSMUSG00000028648","Ndufs5","4",123.71271,123.715456,123.718202,"3",128.154375,"UNC030222589",6.42005833535341,FALSE
"ENSMUSP00000118048","ENSMUSG00000070972","Dnajc25","4",58.995062,59.010318,59.025573,"4",108.977421,"UNC7953854",6.42001871721506,FALSE
"ENSMUSP00000031034","ENSMUSG00000029148","Nrbp1","5",31.240864,31.246215,31.251566,"7",89.470653,"UNC13330995",6.41978903770201,FALSE
"ENSMUSP00000083810","ENSMUSG00000072720","Myo18b","5",112.688876,112.792619,112.896362,"3",145.842847,"UNC6466793",6.41952343447298,FALSE
"ENSMUSP00000072428","ENSMUSG00000031996","Aplp2","9",31.149557,31.180686,31.211815,"18",84.037197,"UNC29747228",6.41918176117335,FALSE
"ENSMUSP00000073082","ENSMUSG00000025262","Fam120c","X",151.344175,151.408008,151.471842,"1",162.964986,"UNC2080420",6.41857541990125,FALSE
"ENSMUSP00000038144","ENSMUSG00000040945","Rcc2","4",140.700541,140.71188,140.72322,"1",189.80452,"UNC2416863",6.41791325146025,FALSE
"ENSMUSP00000080058","ENSMUSG00000032590","Apeh","9",108.085417,108.089948,108.09448,"10",69.40696,"UNC18171459",6.41723309960376,FALSE
"ENSMUSP00000130752","ENSMUSG00000043943","Naalad2","9",18.321951,18.362473,18.402995,"9",111.408,"JAX00705480",6.4168257896715,FALSE
"ENSMUSP00000022927","ENSMUSG00000022314","Rad21","15",51.962605,51.977182,51.99176,"14",62.501427,"UNC24099370",6.41654326515062,FALSE
"ENSMUSP00000062047","ENSMUSG00000034485","Uaca","9",60.794548,60.837459,60.88037,"3",73.107764,"UNC5516951",6.41643657133307,FALSE
"ENSMUSP00000025867","ENSMUSG00000024927","Rela","19",5.637483,5.642806,5.64813,"19",56.780174,"UNC30554045",6.41614988373629,FALSE
"ENSMUSP00000089350","ENSMUSG00000094338","Hist1h2bl","13",21.715763,21.715953,21.716143,"10",24.959322,"UNC101399094",6.41602801691681,FALSE
"ENSMUSP00000051709","ENSMUSG00000024654","Asrgl1","19",9.109868,9.122752,9.135636,"14",25.414761,"UNC23725032",6.41594701966747,FALSE
"ENSMUSP00000107285","ENSMUSG00000058267","Mrps14","1",160.195215,160.198692,160.20217,"7",52.942178,"UNC12847552",6.41590162279789,FALSE
"ENSMUSP00000019945","ENSMUSG00000019809","Pex3","10",13.523842,13.538492,13.553142,"13",97.630391,"UNC23174323",6.41558348128877,FALSE
"ENSMUSP00000125077","ENSMUSG00000003500","Impdh1","6",29.200434,29.208399,29.216364,"4",129.431458,"JAX00566223",6.4150299988292,FALSE
"ENSMUSP00000034141","ENSMUSG00000047866","Lonp2","8",86.624043,86.673958,86.723873,"10",115.703498,"UNC18781325",6.41493881083569,FALSE
"ENSMUSP00000081271","ENSMUSG00000028896","Rcc1","4",132.331919,132.342762,132.353605,"7",120.395768,"UNC13736125",6.41422892332862,FALSE
"ENSMUSP00000066181","ENSMUSG00000052337","Immt","6",71.831331,71.853294,71.875257,"3",147.694028,"UNC6494500",6.41410071482282,FALSE
"ENSMUSP00000035326","ENSMUSG00000036450","Hif1an","19",44.56285,44.569562,44.576274,"7",30.444845,"UNC12572462",6.41398312547929,FALSE
"ENSMUSP00000039394","ENSMUSG00000037933","Bicd2","13",49.341549,49.364287,49.387025,"7",122.347514,"UNC13756329",6.41352849373406,FALSE
"ENSMUSP00000105922","ENSMUSG00000042842","Serpinb6b","13",32.965209,32.972138,32.979067,"6",16.281881,"JAX00138286",6.41288457228055,FALSE
"ENSMUSP00000093101","ENSMUSG00000071178","Serpina1b","12",103.728156,103.779264,103.830373,"16",57.302129,"UNC26895392",6.41230044683375,FALSE
"ENSMUSP00000025561","ENSMUSG00000024659","Anxa1","19",20.373428,20.382186,20.390944,"1",62.785174,"UNC791840",6.41191339016144,FALSE
"ENSMUSP00000092283","ENSMUSG00000070730","Rmdn3","2",119.137001,119.147018,119.157034,"4",77.631684,"UNC7548738",6.41160075606448,FALSE
"ENSMUSP00000126603","ENSMUSG00000021302","Ggps1","13",14.052449,14.057925,14.063401,"13",115.118448,"UNC23436840",6.4112602179687,FALSE
"ENSMUSP00000084445","ENSMUSG00000029153","Ociad2","5",73.322199,73.330573,73.338947,"6",146.992672,"UNC12339532",6.41110868310708,FALSE
"ENSMUSP00000126120","ENSMUSG00000048076","Arf1","11",59.211412,59.219841,59.22827,"5",57.614333,"JAX00130427",6.41071718361139,FALSE
"ENSMUSP00000052908","ENSMUSG00000049760","2410015M20Rik","17",56.607452,56.608612,56.609771,"5",141.832972,"UNC10324045",6.41061764144637,FALSE
"ENSMUSP00000057209","ENSMUSG00000058070","Eml1","12",108.370957,108.455287,108.539617,"15",11.322531,"UNC25036490",6.41033996446276,FALSE
"ENSMUSP00000130323","ENSMUSG00000091285","Gm17430","18",9.726197,9.726434,9.72667,"5",36.222575,"UNC8957473",6.41008279794296,FALSE
"ENSMUSP00000038716","ENSMUSG00000063895","Nupl1","14",60.219204,60.235356,60.251507,"11",82.19197,"UNC20006267",6.41003897502992,FALSE
"ENSMUSP00000027769","ENSMUSG00000026492","Tfb2m","1",179.528055,179.537161,179.546267,"8",84.595781,"UNC15141249",6.40983866955824,FALSE
"ENSMUSP00000103657","ENSMUSG00000072582","Ptrh2","11",86.683985,86.688221,86.692457,"7",27.891936,"UNC12538982",6.40942964282115,FALSE
"ENSMUSP00000046604","ENSMUSG00000001229","Dpp9","17",56.186682,56.202786,56.218889,"3",138.478951,"UNC6354787",6.40886164499105,FALSE
"ENSMUSP00000109797","ENSMUSG00000001962","Fam50a","X",74.313033,74.316591,74.320149,"17",94.085023,"UNC28634612",6.40824633010364,FALSE
